idi,idj,farmi,farmj,bmai,bmaj,dij1,dij2,dij3,dij4,dij5,dij6,dij7,dij8,dij9,dij10,dij11,dij12,dij13,dij14,fbi,fbj,farmij,bma1
33,46,51,206,1,3C,9450.1357,372.3855,364.35156,344.43683,9463.0127,10484.695,30625.033,133225.02,264035.13,16429.121,16201.218,17233.244,18743.191,8418.7061,1-51,6-206,51206,
29,39,52,179,1,1,15395.565,729.38324,700.7359,641.1015,15413.347,16589.352,35069.523,130404.92,254069.25,44591.723,44057.02,42105.125,36384.512,15267.397,1-52,1-179,52179,1
29,45,52,215,1,1,10163.213,402.52155,375.05176,336.24661,10176.523,10960.849,24323.439,96098.578,189044.97,16788.133,15527.148,14986.424,14426.722,10219.453,1-52,1-215,52215,1
29,40,52,222,1,1,16065.857,620.25397,549.10291,479.1192,16079.21,17114.395,35003.5,131722.11,257573.52,23862.441,21599.703,19942.018,18517.98,16040.378,1-52,1-222,52222,1
29,41,52,228,1,1,15336.23,546.24719,492.08746,435.09344,15349.552,16381.742,34058.527,129433,253363.83,21491.514,19379.736,18135.182,16937.631,15291.893,1-52,1-228,52228,1
29,49,52,251,1,1,15259.45,557.05444,503.08566,451.1864,15273.656,16373.055,34346.727,126091.55,245865.08,21825.246,19758.41,18649.906,17663.373,15209.092,1-52,1-251,52251,1
29,38,52,320,1,1,13601.983,628.98865,598.45032,555.48273,13620.535,14884.256,35222.617,139605.56,273228.53,38513.211,38010.68,36583.816,31977.053,13453.318,1-52,1-320,52320,1
29,57,52,342,1,1,27185.654,1225.8979,1169.1981,1094.8429,27199.098,28239.309,46159.34,148380.52,284242.13,52179.492,50260.094,48830.57,47264.234,27209.746,1-52,1-342,52342,1
29,52,52,370,1,1,19429.055,847.87982,798.1142,739.72198,19442.646,20498.143,37918.664,133388.16,258531.11,34012.395,32508.039,31612.939,30718.486,19434.033,1-52,1-370,52370,1
29,48,52,377,1,1,17756.471,793.47845,771.31769,732.78284,17774.268,18949.271,37179.621,132454.81,257285.31,46454.383,46214.082,45005.656,40166.57,17652.363,1-52,1-377,52377,1
29,43,52,44,1,1,9678.4346,425.41498,415.26889,408.67276,9687.1396,10428.024,24342.857,98960.969,195118.73,19751.951,19775.408,20997.121,21553.793,9741.2598,1-52,1-44,5244,1
29,44,52,45,1,1,9766.7461,437.16553,420.87982,406.92761,9774.832,10465.037,23397.104,93810.484,184781.64,21616.609,21107.135,20859.313,19903.639,9743.8691,1-52,1-45,5245,1
29,42,52,46,1,1,8736.8076,330.54422,307.75015,274.3309,8748.335,9686.5205,21773.602,85767.57,168805.56,14505.682,13653.114,13174.507,12661.808,8763.8047,1-52,1-46,5246,1
29,58,52,502,1,1,23272.139,1005.6077,952.89532,885.66559,23285.523,24320.072,41744.195,140550.92,270608.59,45862.605,44062.297,42642.75,40860.98,23225.729,1-52,1-502,52502,1
29,59,52,504,1,1,24175.57,999.2041,939.08746,872.9212,24189.18,25245.607,43644.977,146415.41,281138.44,43982.922,42192.367,40849.766,39037.73,24213.623,1-52,1-504,52504,1
29,33,52,51,1,1,4307.1592,218.45578,204.24509,185.29385,4313.1416,4824.5879,14461.64,58848.16,115809.5,10600.32,10488.625,10250.495,9159.5723,4311.3726,1-52,1-51,5251,1
29,29,52,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-52,1-52,5252,1
29,34,52,57,1,1,6468.3418,264.39908,256.54135,246.76071,6477.7949,7256.5796,21738.105,93233.797,184368.95,12750.101,13044.863,13679.44,13118.458,6387.1035,1-52,1-57,5257,1
29,36,52,59,1,1,9627.6709,396.95691,369.87567,343.78586,9641.6953,10780.943,31831.857,135327.13,267344.44,21096.297,20787.061,21078.16,19873.844,9525.2285,1-52,1-59,5259,1
29,56,52,84,1,1,25334.229,1131.1021,1074.0018,1007.1925,25348.498,26464,45415.277,148563.22,284366.38,49383.453,47639.441,46325.344,45072.582,25312.787,1-52,1-84,5284,1
29,90,52,16,1,2A,19907.959,927.67798,886.81323,851.80566,19917.338,20778.594,38195.273,135977.33,264417.28,57052.094,55356.082,54973.414,52172.277,19889.088,1-52,2-16,5216,
29,89,52,18,1,2A,19282.629,899.47168,860.78168,828.91132,19291.963,20147.277,37836.625,135082.83,262948.72,56137.52,54477.828,54140.719,51554.145,19299.078,1-52,2-18,5218,
29,87,52,20,1,2A,19138.387,870.93427,828.96967,804.34265,19147.766,20008.656,37833.129,135116.33,263081.34,54958.555,53366.789,53078.832,50799.148,19150.416,1-52,2-20,5220,
29,86,52,22,1,2A,18244.41,843.72791,809.64246,793.91357,18253.352,19074.057,37163.766,134243.66,261607.19,54686.633,53097.832,52945.793,50824.793,18250.621,1-52,2-22,5222,
29,83,52,25,1,2A,17334.75,834.47845,794.74182,776.46686,17343.436,18139.553,37688.227,138597.31,270066.41,54766.785,53101.887,52825.203,50596.367,17326.484,1-52,2-25,5225,
29,85,52,26,1,2A,17083.262,870.08844,823.35571,783.1629,17092.607,17952.695,35471.508,128954.11,251520.34,57208.145,55312.43,53956.848,50552.594,17075.236,1-52,2-26,5226,
29,82,52,27,1,2A,16687.232,838.71429,796.3147,758.08704,16696.041,17502.477,37062.262,136968.25,266989.94,54326.895,53366.195,52866.141,49791.813,16643.74,1-52,2-27,5227,
29,77,52,276,1,2A,14488.742,709.27435,673.36707,655.24585,14496.715,15224.543,35380.668,139120.98,273560.44,52253.941,51403.035,50651.25,47673.758,14490.9,1-52,2-276,52276,
29,79,52,29,1,2A,16088.979,800.21771,764.49908,738.29022,16098.718,16985.439,36390.48,131352.48,256032.41,54627.176,53276.805,52530.492,49616.848,16185.373,1-52,2-29,5229,
29,80,52,32,1,2A,15813.668,786.28345,745.80902,720.8689,15822.224,16605.891,35498.125,133274.22,259435.05,52751.152,51856.313,51483.094,48779.762,15795.239,1-52,2-32,5232,
29,96,52,33,1,2A,18250.613,879.25171,836.37537,778.82672,18259.4,19064.631,41502.477,160081.33,314203.22,68002.266,64336.316,58400.621,50180.98,18245.986,1-52,2-33,5233,
29,95,52,34,1,2A,17705.615,862.45123,822.13031,763.29083,17714.221,18502.898,40242.91,154964.92,304120.19,66671.625,63534.004,57690.711,49528.785,17721.758,1-52,2-34,5234,
29,76,52,37,1,2A,15781.7,771.2041,743.64368,712.84271,15790.694,16610.254,37691.691,147581.55,290161.94,62557.426,59325.418,54372.141,47276.961,15783.36,1-52,2-37,5237,
29,72,52,378,1,3A,27215.08,1372.601,1343.7389,1319.5541,27226.908,27955.633,43113.883,132319.61,249314.52,94281.797,94817.453,95545.383,93543.602,27247.619,1-52,4-378,52378,
29,70,52,400,1,3A,31721.939,1542.9977,1535.7352,1522.9058,31734.061,32490.326,48818.762,143208.78,267957.16,107540.48,107872.22,110162.96,110419.09,31769.115,1-52,4-400,52400,
29,67,52,404,1,3A,44110.586,2065.5193,2062.0303,2058.4165,44122.543,44862.543,59650.023,150981.05,275065.56,141458.61,141965.23,143912.83,143553.69,44161.078,1-52,4-404,52404,
29,68,52,412,1,3A,37949.148,1849.3038,1841.5996,1832.8896,37961.031,38694.273,53750.859,145538.64,268232.47,132481.56,132630.13,134455.83,133805.48,37987.852,1-52,4-412,52412,
29,71,52,496,1,3A,29122.996,1426.6984,1421.2594,1413.7861,29134.514,29832.885,43830.301,126593.27,236396.02,98924.211,99637.398,102036.23,102437.8,29130.719,1-52,4-496,52496,
29,66,52,501,1,3A,47551.52,2114.7166,2089.0356,2069.9741,47563.418,48299.09,64087.938,162600.48,292775.5,139508.25,139294.53,141219.94,141263.11,47582.133,1-52,4-501,52501,
29,69,52,507,1,3A,34680.512,1722.9479,1717.1534,1699.6909,34692.129,35400.266,49837.32,135912.23,250974.77,123857.63,124255.4,125897.84,124407.46,34673.445,1-52,4-507,52507,
29,47,52,186,1,3C,6668.9683,249.47392,244.21654,244.31642,6680.3198,7522.1167,24597.057,110943.3,220581.25,10616.801,11174.866,13803.328,15736.517,5783.8052,1-52,6-186,52186,
29,46,52,206,1,3C,7802.9014,291.65305,280.35812,284.65631,7814.4014,8676.7959,26285.729,115726.84,229537.98,11730.621,12016.345,14589.251,17574.746,6725.04,1-52,6-206,52206,
28,39,53,179,1,1,15831.671,742.43536,717.66803,649.24432,15851.751,17139.506,35327.012,130877.63,254951.06,44462.773,44138.277,42275.941,36180.41,15784.696,1-53,1-179,53179,1
28,45,53,215,1,1,10841.794,442.56689,403.61688,355.56577,10855.406,11659.826,25034.334,96908.594,190283.97,17844.645,16658.582,15819.251,15013.987,10843.776,1-53,1-215,53215,1
28,40,53,222,1,1,16744.438,638.34241,564.73828,489.38074,16758.094,17813.371,35714.395,132532.13,258812.52,24322.545,22144.688,20405.336,18864.148,16664.701,1-53,1-222,53222,1
28,41,53,228,1,1,16014.812,595.11108,533.41937,466.29202,16028.435,17080.719,34769.422,130243.01,254602.83,22963.654,20804.592,19373.621,17950.08,15916.216,1-53,1-228,53228,1
28,49,53,251,1,1,15938.031,583.46936,523.70374,464.07254,15952.539,17072.031,35057.621,126901.55,247104.08,22538.213,20452.904,19157.924,17963.629,15833.415,1-53,1-251,53251,1
28,38,53,320,1,1,14038.09,642.10431,615.61627,563.66608,14058.939,15434.411,35480.105,140078.27,274110.38,38421.445,38135.59,36800.34,31798.861,13970.617,1-53,1-320,53320,1
28,57,53,342,1,1,27864.236,1257.2721,1194.6418,1113.1583,27877.98,28938.285,46870.234,149190.53,285481.13,53158.145,51244.41,49658.66,47878.98,27834.068,1-53,1-342,53342,1
28,52,53,370,1,1,20107.637,882.56464,827.13501,761.07666,20121.529,21197.121,38629.559,134198.16,259770.11,34983.125,33500.504,32463.037,31403.354,20058.355,1-53,1-370,53370,1
28,48,53,377,1,1,18192.576,808.49207,790.26355,742.69641,18212.672,19499.428,37521,133264.83,258524.31,46518.418,46473.832,45341.273,40070.566,18169.662,1-53,1-377,53377,1
28,43,53,44,1,1,10357.016,480.37189,469.52112,449.12985,10366.022,11127.001,25053.754,99770.984,196357.73,21274.246,21536.164,22621.314,22877.602,10365.583,1-53,1-44,5344,1
28,44,53,45,1,1,10445.327,463.36053,446.34207,426.36002,10453.715,11164.015,24108,94620.5,186020.64,22384.494,21794.582,21522.957,20455.525,10368.193,1-53,1-45,5345,1
28,42,53,46,1,1,9415.3887,357.12924,334.04938,296.1666,9427.2109,10385.498,22484.498,86577.586,170044.56,15277.162,14369.63,13949.786,13369.596,9388.1279,1-53,1-46,5346,1
28,58,53,502,1,1,23950.719,1033.17,974.73352,900.43726,23964.406,25019.051,42455.09,141360.94,271847.59,46617.723,44826.207,43242.484,41277.215,23850.051,1-53,1-502,53502,1
28,59,53,504,1,1,24854.152,1028.6031,963.19391,889.52063,24868.063,25944.586,44355.875,147225.42,282377.44,44804.258,43045.43,41561.406,39569.188,24837.945,1-53,1-504,53504,1
28,33,53,51,1,1,4971.0952,250,232.9191,207.17146,4977.2144,5502.0078,14719.129,59320.863,116691.33,11888.062,11452.908,11044.578,9866.8809,4994.2729,1-53,1-51,5351,1
28,29,53,52,1,1,678.58112,27.39229,26.71624,21.359701,679.0741,723.51068,1981.6306,8710.0352,17297.145,771.00916,730.69775,768.95306,668.3692,682.90021,1-53,1-52,5352,1
28,28,53,53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-53,1-53,5353,1
28,34,53,57,1,1,6904.4478,266.79138,257.97858,243.09236,6916.1997,7807.2505,21995.594,93706.5,185250.77,12199.656,12511.485,13180.909,12598.471,6904.4019,1-53,1-57,5357,1
28,36,53,59,1,1,10063.776,414.00906,384.2207,347.99695,10080.1,11331.098,32089.348,135799.83,268226.25,22203.494,21845.967,21683.848,19829.91,10042.527,1-53,1-59,5359,1
28,56,53,84,1,1,26012.811,1154.0771,1092.019,1017.8345,26027.383,27162.977,46126.172,149373.23,285605.38,49919.555,48240.48,46796.73,45365.965,25937.111,1-53,1-84,5384,1
28,90,53,16,1,2A,20586.539,964.51703,921.80609,877.57428,20596.221,21479.92,39027.332,136975.27,266016.41,60459.895,58147.395,56693.367,52272.48,20513.41,1-53,2-16,5316,
28,89,53,18,1,2A,19961.209,932.29932,892.22424,851.31537,19970.846,20848.604,38668.684,136080.77,264547.84,59550.891,57285.043,55854.785,51591.398,19923.4,1-53,2-18,5318,
28,87,53,20,1,2A,19816.969,907.99774,864.62463,830.83466,19826.648,20709.982,38665.184,136114.27,264680.47,58451.965,56265.73,54914.797,51003.285,19774.74,1-53,2-20,5320,
28,86,53,22,1,2A,18922.992,878.7052,843.08032,818.09357,18932.234,19775.383,37995.824,135241.59,263206.31,58037.281,55856.633,54641.07,50860.055,18874.945,1-53,2-22,5322,
28,83,53,25,1,2A,18013.332,865.84125,825.05475,797.50391,18022.318,18840.879,38520.285,139595.25,271665.53,57941.133,55667.602,54299.992,50382.996,17950.807,1-53,2-25,5325,
28,85,53,26,1,2A,17761.844,904.39911,856.27307,807.05273,17771.49,18654.023,36303.566,129952.05,253119.47,60032.445,57590.719,55332.398,50679.93,17699.559,1-53,2-26,5326,
28,82,53,27,1,2A,17365.814,875.15417,831.5705,784.41089,17374.924,18203.803,37894.32,137966.19,268589.06,57915.176,56358.477,54785.848,50053.035,17268.064,1-53,2-27,5327,
28,77,53,276,1,2A,15167.323,740.9433,705.1499,678.11554,15175.598,15925.869,36212.727,139931,274799.44,56440.145,54739.168,52695.184,47607.91,15115.224,1-53,2-276,53276,
28,79,53,29,1,2A,16767.561,836.34015,799.18262,763.87183,16777.602,17686.766,37222.539,132350.44,257631.53,57631.746,55766.137,54121.859,50017.773,16809.695,1-53,2-29,5329,
28,80,53,32,1,2A,16492.248,817.00909,775.63116,741.79883,16501.107,17307.219,36330.184,134272.16,261034.17,55963.055,54481.055,53026.121,48699.832,16419.563,1-53,2-32,5332,
28,96,53,33,1,2A,18929.195,910.42633,865.60559,798.20685,18938.283,19765.959,42213.371,160891.34,315442.22,70774.031,66244.922,59205.898,49639.535,18870.311,1-53,2-33,5333,
28,95,53,34,1,2A,18384.197,897.19275,848.92383,783.06097,18393.104,19204.225,40953.805,155774.92,305359.16,69709.453,65501.992,58854.973,49702.035,18346.082,1-53,2-34,5334,
28,76,53,37,1,2A,16460.281,806.49207,773.29327,726.39185,16469.578,17311.58,38402.59,148391.56,291400.94,67465.203,63764.5,57448.43,48627.578,16407.684,1-53,2-37,5337,
28,72,53,378,1,3A,27893.662,1400.39,1368.7424,1336.8721,27905.793,28656.959,43945.941,133317.55,250913.64,97250.43,97479,97799.75,95128.367,27871.943,1-53,4-378,53378,
28,70,53,400,1,3A,32400.521,1569.4852,1560.2225,1540.0464,32412.943,33191.652,49650.82,144206.72,269556.28,110326.77,110420.23,112418.41,112096.34,32393.439,1-53,4-400,53400,
28,67,53,404,1,3A,44789.168,2093.7371,2088.0596,2077.0891,44801.426,45563.867,60482.082,151978.98,276664.69,141404.95,141696.11,143515.91,142919.67,44785.402,1-53,4-404,53404,
28,68,53,412,1,3A,38627.73,1880.0997,1870.2642,1852.5105,38639.914,39395.598,54582.918,146536.58,269831.59,132988.47,132837.13,134365.38,133230.09,38612.172,1-53,4-412,53412,
28,71,53,496,1,3A,29801.578,1458.0725,1450.0214,1434.8573,29813.396,30534.211,44662.359,127591.2,237995.14,102228.06,102542.22,104555.22,104436.06,29755.043,1-53,4-496,53496,
28,66,53,501,1,3A,48230.102,2143.5125,2115.0732,2088.468,48242.301,49000.414,64919.992,163598.42,294374.63,141320.25,140776.06,142444.3,142122.17,48206.457,1-53,4-501,53501,
28,69,53,507,1,3A,35359.094,1751.7778,1743.7615,1717.5804,35371.012,36101.594,50669.375,136910.17,252573.89,125518.84,125656.27,126976.57,125147.66,35297.766,1-53,4-507,53507,
28,47,53,186,1,3C,7347.5498,280.86621,273.04639,265.35147,7359.2026,8229.7666,25429.115,111941.25,222180.38,12272.378,12518.562,14868.647,16430.135,6408.1284,1-53,6-186,53186,
28,46,53,206,1,3C,8481.4824,320.21542,307.72992,304.39261,8493.2842,9384.4463,27117.787,116724.78,231137.11,13317.16,13310.989,15629.934,18234.352,7349.3638,1-53,6-206,53206,
27,39,54,179,1,1,15506.659,717.24719,687.40454,627.1745,15525.041,16716.396,34388.461,126920.34,247046.06,43012.234,42715.352,41023.922,35427.641,15384.63,1-54,1-179,54179,1
27,45,54,215,1,1,10931.445,449.58502,406.68829,357.76132,10944.589,11700.093,24204.668,92961.258,182379.28,18307.908,16968.324,15949.628,15086.732,10902.196,1-54,1-215,54215,1
27,40,54,222,1,1,16498.424,747.98639,700.90302,644.49384,16518.352,17840.742,34884.73,128584.79,250907.83,42501.668,41720.332,40322.973,35615.133,16416.066,1-54,1-222,54222,1
27,41,54,228,1,1,16104.464,590.80725,526.62878,460.01797,16117.618,17120.986,33939.754,126295.67,246698.14,23023.385,20765.67,19186.262,17720.137,15974.636,1-54,1-228,54228,1
27,49,54,251,1,1,16027.684,594.3764,531.38965,471.19556,16041.723,17112.299,34227.953,122954.22,239199.38,23114.287,20920.51,19513.605,18301.775,15891.835,1-54,1-251,54251,1
27,38,54,320,1,1,13713.077,614.97052,583.41644,539.69824,13732.229,15011.302,34541.555,136120.98,266205.34,36709.336,36460.414,35321.203,30873.563,13570.551,1-54,1-320,54320,1
27,57,54,342,1,1,27953.889,1263.4059,1197.1934,1114.1796,27967.164,28978.553,46040.57,145243.19,277576.44,53433.32,51394.07,49647.742,47839.586,27892.488,1-54,1-342,54342,1
27,52,54,370,1,1,20197.287,885.57825,826.81024,760.12939,20210.713,21237.387,37799.895,130250.83,251865.41,35295.211,33685.988,32490.85,31376.615,20116.775,1-54,1-370,54370,1
27,48,54,377,1,1,17867.564,785.29254,761.99408,722.53314,17885.961,19076.318,36582.449,129317.49,250619.61,45111.578,45100.641,44150.211,39396.461,17769.596,1-54,1-377,54377,1
27,43,54,44,1,1,10446.668,487.19049,472.4057,451.02866,10455.205,11167.268,24224.088,95823.648,188453.05,21454.166,21751.65,22651.775,22899.072,10424.003,1-54,1-44,5444,1
27,44,54,45,1,1,10534.979,466.86395,446.81857,427.63559,10542.897,11204.281,23278.334,90673.164,178115.95,22470.805,21785.391,21502.033,20552.109,10426.612,1-54,1-45,5445,1
27,42,54,46,1,1,9505.04,366.16779,338.46521,297.97119,9516.3447,10425.765,21654.832,82630.25,162139.86,15786.321,14748.481,14110.111,13406.724,9446.5479,1-54,1-46,5446,1
27,58,54,502,1,1,24040.371,1044.8821,982.64722,906.86859,24053.59,25059.316,41625.426,137413.61,263942.88,47198.773,45273.215,43542.176,41531.539,23908.471,1-54,1-502,54502,1
27,59,54,504,1,1,24943.803,1040.0521,970.40808,894.97345,24957.246,25984.852,43526.207,143278.08,274472.75,45379.777,43471.352,41810.945,39745.68,24896.365,1-54,1-504,54504,1
27,33,54,51,1,1,4811.7773,261.97278,243.93753,214.81528,4820.104,5372.0718,13780.578,55363.582,108786.32,13248.958,12704.972,11854.931,10251.462,4759.8081,1-54,1-51,5451,1
27,29,54,52,1,1,768.23297,36.35601,31.457466,24.883097,768.59222,801.45642,1972.9493,8372.8867,16583.475,1293.5173,1102.083,953.79626,795.10529,682.7431,1-54,1-52,5452,1
27,28,54,53,1,1,534.64264,32.868481,27.262344,19.142965,534.99365,566.86383,1536.9569,6403.3643,12661.976,1171.8679,910.96484,695.55078,509.43954,565.66797,1-54,1-53,5453,1
27,27,54,54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-54,1-54,5454,1
27,34,54,57,1,1,6579.4351,255.35147,244.36884,234.73068,6589.4893,7384.1411,21057.043,89749.219,177345.77,11347.612,11782.974,12685.42,12304.879,6504.3354,1-54,1-57,5457,1
27,36,54,59,1,1,9738.7646,394.87076,364.04758,335.54001,9753.3896,10907.988,31150.797,131842.55,260321.25,20627.238,20457.795,20747.938,19352.646,9642.4609,1-54,1-59,5459,1
27,56,54,84,1,1,26102.463,1168.0521,1101.7145,1026.431,26116.564,27203.242,45296.508,145425.91,277700.69,50647.883,48791.492,47168.242,45677.008,25995.531,1-54,1-84,5484,1
27,90,54,16,1,2A,20676.191,969.25171,923.48602,878.5755,20685.404,21520.188,38197.664,133027.94,258111.72,60796.949,58359.816,56656.641,52076.566,20571.83,1-54,2-16,5416,
27,89,54,18,1,2A,20050.861,941.56689,897.84534,856.00122,20060.027,20888.871,37839.016,132133.44,256643.16,60064.309,57663.77,55972.547,51561.793,19981.82,1-54,2-18,5418,
27,87,54,20,1,2A,19906.621,919.45349,872.41583,837.58862,19915.832,20750.248,37835.52,132166.94,256775.78,59135.246,56810.371,55181.871,51098.516,19833.16,1-54,2-20,5420,
27,86,54,22,1,2A,19012.643,887.22223,848.11304,822.32874,19021.418,19815.65,37166.156,131294.27,255301.63,58658.469,56348.102,54844.5,50873.344,18933.365,1-54,2-22,5422,
27,83,54,25,1,2A,18102.982,870.80048,826.67578,798.66486,18111.5,18881.146,37690.617,135647.91,263760.84,58287.063,55885.473,54254.203,50184.535,18009.227,1-54,2-25,5425,
27,85,54,26,1,2A,17851.496,912.28571,860.66211,810.62457,17860.674,18694.289,35473.898,126004.71,245214.78,60513.086,57948.254,55435.512,50658.402,17757.979,1-54,2-26,5426,
27,82,54,27,1,2A,17455.467,882.95465,835.67163,787.71008,17464.105,18244.07,37064.652,134018.86,260684.39,58405.98,56712.504,54860.078,49970.945,17326.484,1-54,2-27,5427,
27,77,54,276,1,2A,15256.976,747.18591,707.94525,680.36322,15264.78,15966.136,35383.059,135983.66,266894.75,56795.621,54908.258,52601.223,47366.793,15173.644,1-54,2-276,54276,
27,79,54,29,1,2A,16857.213,840.17462,799.56989,763.52094,16866.783,17727.033,36392.871,128403.09,249726.84,57615.691,55595.707,53724.117,49555.23,16868.115,1-54,2-29,5429,
27,80,54,32,1,2A,16581.9,824.27209,779.28912,744.69855,16590.289,17347.484,35500.516,130324.82,253129.48,56371.043,54758.699,53049.395,48563.23,16477.982,1-54,2-32,5432,
27,96,54,33,1,2A,19018.848,913.84125,860.64484,794.2193,19027.467,19806.225,41383.707,156944,307537.5,70697.906,65781.484,58894.934,49587.445,18928.73,1-54,2-33,5433,
27,95,54,34,1,2A,18473.85,903.02039,852.05353,783.58221,18482.287,19244.492,40124.141,151827.59,297454.47,69860.086,65457.34,58604.402,49283.367,18404.502,1-54,2-34,5434,
27,76,54,37,1,2A,16549.934,808.3515,772.26709,722.51227,16558.76,17351.848,37572.922,144444.22,283496.25,67224.555,63321.281,56833.098,47912.488,16466.104,1-54,2-37,5437,
27,72,54,378,1,3A,27983.313,1406.9365,1371.871,1339.0283,27994.975,28697.227,43116.273,129370.22,243008.95,97888.477,97975.695,98129.148,95397.219,27930.363,1-54,4-378,54378,
